0    0    10    1.25859e-05    5.16051e-06    3.52011e-11    3.52011e-11    1.88581e-08    3.37215e-09    3.02578e-09    -1.76878e-10    1.1006e-06    8.25578e-07    8.82057e-06    4.04706e-06    -6.18349    -7.50225
0    1    20    1.23087e-05    5.29113e-06    3.36675e-11    3.36675e-11    -6.38875e-09    -4.79457e-09    3.47799e-09    7.44659e-10    -1.50678e-07    9.79465e-09    9.30987e-06    4.27737e-06    -6.22164    -7.3222
0    2    30    1.23416e-05    5.27917e-06    3.3848e-11    3.3848e-11    -1.17718e-08    -3.75327e-10    -3.35363e-09    -8.25674e-10    -5.7081e-07    -2.60057e-07    9.43955e-06    4.31376e-06    -6.17257    -6.87575
0    3    40    1.19471e-05    5.44089e-06    3.17187e-11    3.17187e-11    -7.28231e-09    -2.69559e-09    5.07517e-09    4.10645e-11    -7.68572e-07    -4.01684e-07    9.41872e-06    4.35983e-06    -6.51738    -6.94991
0    4    50    1.23727e-05    5.27104e-06    3.40183e-11    3.40183e-11    5.70232e-09    2.01107e-11    1.36412e-09    1.22323e-09    -8.94281e-07    -4.80974e-07    9.47145e-06    4.35654e-06    -6.60657    -7.04708
0    5    60    1.22678e-05    5.3147e-06    3.34441e-11    3.34441e-11    -5.31682e-09    1.05032e-09    -1.61086e-09    1.20431e-09    -9.77942e-07    -5.34764e-07    9.49168e-06    4.35956e-06    -6.86331    -6.93325
0    6    70    1.22569e-05    5.3118e-06    3.33849e-11    3.33849e-11    -1.97456e-08    -4.6508e-09    2.20683e-09    -1.3784e-10    -1.03958e-06    -5.73937e-07    9.50451e-06    4.36101e-06    -6.37978    -6.75712
0    7    80    1.26177e-05    5.15905e-06    3.53791e-11    3.53791e-11    3.79907e-09    -8.23885e-09    -2.95153e-09    3.61582e-10    -1.08799e-06    -6.00874e-07    9.54982e-06    4.34627e-06    -6.46887    -6.67378
0    8    90    1.23132e-05    5.29387e-06    3.36924e-11    3.36924e-11    -6.00822e-09    -3.36719e-09    -2.52375e-09    -1.03111e-09    -1.12289e-06    -6.23552e-07    9.55779e-06    4.34689e-06    -6.53614    -7.01671
0    9    100    1.22665e-05    5.31298e-06    3.34371e-11    3.34371e-11    7.04767e-09    2.27554e-09    -3.59297e-09    -8.69774e-10    -1.14897e-06    -6.41419e-07    9.56036e-06    4.34887e-06    -6.82333    -6.74324
0    10    110    1.2356e-05    5.27223e-06    3.39267e-11    3.39267e-11    -2.12494e-08    2.82461e-09    -2.41812e-09    6.03948e-11    -1.17381e-06    -6.55427e-07    9.56888e-06    4.34737e-06    -6.36134    -6.74139
