0  0	2.4808e+06 3.65508e-11    3.73014e-12    3.65509e-11	3.73014e-12	1.28249e-05  5.49674e-06  1.28249e-05     5.49674e-06     2.45538e-08  1.02564e-08  2.825e-07  -7.82518e-07  1.08616e-05  4.13015e-06  
1  0	4.9616e+06 3.65182e-11    3.72873e-12    3.6546e-11	3.72939e-12	1.28192e-05  5.4957e-06  1.28241e-05     5.49619e-06     7.37336e-07  1.41304e-07  -1.71243e-07  -1.20712e-08  1.01164e-05  4.19489e-06  
