Printout for SDDS file result.sdds

    Turns         x_79           y_79     
                   m              m       
------------------------------------------
       1123   3.703640e-05  -5.683620e-05 
       1124   2.528700e-04   4.738210e-04 
       1125   1.797410e-04  -6.149430e-05 
       1126  -9.713800e-05  -4.535140e-04 
       1127  -2.616070e-04   1.735240e-04 
       1128  -1.275580e-04   4.055860e-04 
       1129   1.504900e-04  -2.724560e-04 
       1130   2.554850e-04  -3.335850e-04 
       1131   6.935290e-05   3.524490e-04 
       1132  -1.942480e-04   2.424710e-04 
       1133  -2.351690e-04  -4.089530e-04 
       1134  -8.519690e-06  -1.382850e-04 
       1135   2.261680e-04   4.389690e-04 
       1136   2.021090e-04   2.774600e-05 
       1137  -5.147360e-05  -4.412010e-04 
       1138  -2.447150e-04   8.217380e-05 
       1139  -1.584340e-04   4.160960e-04 
       1140   1.072820e-04  -1.846890e-04 
       1141   2.491430e-04  -3.657860e-04 
       1142   1.068230e-04   2.736140e-04 
       1143  -1.558680e-04   2.939140e-04 
       1144  -2.395090e-04  -3.437350e-04 
       1145  -5.034270e-05  -2.053810e-04 
       1146   1.946650e-04   3.911140e-04 
       1147   2.166600e-04   1.060170e-04 
       1148  -7.736560e-06  -4.132980e-04 
       1149  -2.217120e-04  -2.195610e-06 
       1150  -1.821620e-04   4.094500e-04 
       1151   6.412470e-05  -9.956590e-05 
       1152   2.357480e-04  -3.803560e-04 
       1153   1.382030e-04   1.930160e-04 
       1154  -1.156990e-04   3.283510e-04 
       1155  -2.362700e-04  -2.725510e-04 
       1156  -8.745180e-05  -2.571360e-04 
       1157   1.596730e-04   3.335440e-04 
       1158   2.235420e-04   1.715220e-04 
       1159   3.289860e-05  -3.726150e-04 
       1160  -1.937500e-04  -7.710990e-05 
       1161  -1.985640e-04   3.878110e-04 
       1162   2.231700e-05  -2.007360e-05 
       1163   2.162340e-04  -3.786960e-04 
       1164   1.630030e-04   1.139580e-04 
       1165  -7.508770e-05   3.463480e-04 
       1166  -2.261180e-04  -1.988060e-04 
       1167  -1.190810e-04  -2.932620e-04 
       1168   1.225110e-04   2.695600e-04 
       1169   2.231230e-04   2.231590e-04 
       1170   6.943800e-05  -3.221410e-04 
       1171  -1.620460e-04  -1.407360e-04 
       1172  -2.076950e-04   3.536810e-04 
       1173  -1.697980e-05   5.135330e-05 
       1174   1.916500e-04  -3.626740e-04 
       1175   1.809690e-04   3.931250e-05 
       1176  -3.529500e-05   3.490420e-04 
       1177  -2.098810e-04  -1.256250e-04 
       1178  -1.446860e-04  -3.141080e-04 
       1179   8.446310e-05   2.023380e-04 
       1180   2.159650e-04   2.604830e-04 
       1181   1.010850e-04  -2.649080e-04 
       1182  -1.278390e-04  -1.918810e-04 
       1183  -2.098250e-04   3.097650e-04 
       1184  -5.276650e-05   1.128630e-04 
       1185   1.631200e-04  -3.345080e-04 
       1186   1.920700e-04  -2.853870e-05 
       1187   2.537680e-06   3.380340e-04 
       1188  -1.885060e-04  -5.576300e-05 
       1189  -1.639450e-04  -3.205730e-04 
       1190   4.674820e-05   1.348270e-04 
       1191   2.027910e-04   2.836520e-04 
       1192   1.272490e-04  -2.038740e-04 
       1193  -9.235280e-05  -2.299660e-04 
       1194  -2.054150e-04   2.588440e-04 
       1195  -8.422360e-05   1.631930e-04 
       1196   1.318040e-04  -2.966350e-04 
       1197   1.964850e-04  -8.774080e-05 
       1198   3.741240e-05   3.152730e-04 
       1199  -1.630260e-04   8.461920e-06 
       1200  -1.767510e-04  -3.140120e-04 
       1201   1.048260e-05   6.965790e-05 
       1202   1.844500e-04   2.933520e-04 
       1203   1.475510e-04  -1.418100e-04 
       1204  -5.675780e-05  -2.549820e-04 
       1205  -1.950900e-04   2.036580e-04 
       1206  -1.107240e-04   2.016530e-04 
       1207   9.885890e-05  -2.515940e-04 
       1208   1.945850e-04  -1.369800e-04 
       1209   6.849470e-05   2.829470e-04 
       1210  -1.345210e-04   6.520700e-05 
       1211  -1.832020e-04  -2.961290e-04 
       1212  -2.334350e-05   9.075960e-06 
       1213   1.618880e-04   2.907110e-04 
       1214   1.618150e-04  -8.121970e-05 
       1215  -2.214090e-05  -2.674240e-04 
       1216  -1.796080e-04   1.468060e-04 
       1217  -1.318350e-04   2.280870e-04 
       1218   6.540690e-05  -2.019170e-04 
       1219   1.868990e-04  -1.754740e-04 
       1220   9.512670e-05   2.433650e-04 
       1221  -1.040830e-04   1.131240e-04 
       1222  -1.835780e-04  -2.688750e-04 
       1223  -5.388720e-05  -4.510020e-05 
       1224   1.361040e-04   2.772100e-04 
       1225   1.700600e-04  -2.426800e-05 
       1226   1.052100e-05  -2.682170e-04 
       1227  -1.598240e-04   9.066020e-05 
       1228  -1.473220e-04   2.428210e-04 
       1229   3.250070e-05  -1.500320e-04 
       1230   1.740950e-04  -2.029420e-04 
       1231   1.168340e-04   1.988590e-04 
       1232  -7.277990e-05   1.513560e-04 
       1233  -1.783230e-04  -2.343450e-04 
       1234  -8.046750e-05  -9.150250e-05 
       1235   1.081230e-04   2.545780e-04 
       1236   1.724890e-04   2.726110e-05 
       1237   4.038280e-05  -2.586300e-04 
       1238  -1.366620e-04   3.730050e-05 
       1239  -1.571360e-04   2.465950e-04 
       1240   1.098830e-06  -9.818090e-05 
       1241   1.569460e-04  -2.195590e-04 
       1242   1.333260e-04   1.516920e-04 
       1243  -4.162850e-05   1.795140e-04 
       1244  -1.680200e-04  -1.946790e-04 
       1245  -1.025740e-04  -1.292150e-04 
       1246   7.896100e-05   2.247060e-04 
       1247   1.694640e-04   7.199230e-05 
       1248   6.674680e-05  -2.401920e-04 
       1249  -1.110790e-04  -1.153320e-05 
       1250  -1.614030e-04   2.404870e-04 
       1251  -2.795690e-05  -4.835250e-05 
       1252   1.362980e-04  -2.258980e-04 
       1253   1.444930e-04   1.039720e-04 
       1254  -1.156420e-05   1.976420e-04 
       1255  -1.533590e-04  -1.519740e-04 
       1256  -1.198690e-04  -1.577600e-04 
       1257   4.959220e-05   1.895510e-04 
       1258   1.614830e-04   1.089660e-04 
       1259   8.907290e-05  -2.146000e-04 
       1260  -8.403420e-05  -5.446980e-05 
       1261  -1.604090e-04   2.258380e-04 
       1262  -5.395820e-05  -2.235900e-06 
       1263   1.130430e-04  -2.228640e-04 
       1264   1.503920e-04   5.759530e-05 
       1265   1.657950e-05   2.061640e-04 
       1266  -1.351140e-04  -1.082120e-04 
       1267  -1.321870e-04  -1.770640e-04 
       1268   2.092620e-05   1.510550e-04 
       1269   1.491630e-04   1.376290e-04 
       1270   1.069840e-04  -1.836380e-04 
       1271  -5.646090e-05  -9.051910e-05 
       1272  -1.545770e-04   2.041660e-04 
       1273  -7.634180e-05   3.881220e-05 
       1274   8.808180e-05  -2.116230e-04 
       1275   1.512390e-04   1.419410e-05 
       1276   4.208910e-05   2.058280e-04 
       1277  -1.141060e-04  -6.519210e-05 
       1278  -1.395240e-04  -1.874210e-04 
       1279  -6.216280e-06   1.110690e-04 
       1280   1.332010e-04   1.578100e-04 
       1281   1.202630e-04  -1.490960e-04 
       1282  -2.923850e-05  -1.190660e-04 
       1283  -1.444470e-04   1.770870e-04 
       1284  -9.469590e-05   7.378180e-05 
       1285   6.230390e-05  -1.935240e-04 
       1286   1.473850e-04  -2.489780e-05 
       1287   6.438390e-05   1.976370e-04 
       1288  -9.118460e-05  -2.448410e-05 
       1289  -1.420280e-04  -1.894330e-04 
       1290  -3.112150e-05   7.129780e-05 
       1291   1.143570e-04   1.696830e-04 
       1292   1.288530e-04  -1.127010e-04 
       1293  -3.170760e-06  -1.398550e-04 
       1294  -1.306490e-04   1.462480e-04 
       1295  -1.087610e-04   1.020100e-04 
       1296   3.655620e-05  -1.700300e-04 
       1297   1.392990e-04  -5.866120e-05 
       1298   8.302360e-05   1.827840e-04 
       1299  -6.719010e-05   1.260750e-05 
       1300  -1.399850e-04  -1.839560e-04 
       1301  -5.371920e-05   3.265420e-05 
       1302   9.415930e-05   1.771970e-04 
       1303   1.355440e-04  -7.656360e-05 
       1304   2.276760e-05  -1.595630e-04 
       1305  -1.165040e-04   1.164330e-04 
       1306  -1.237890e-04   1.319770e-04 
       1307   9.870210e-06  -1.497780e-04 
       1308   1.329590e-04  -9.597690e-05 
       1309   1.052400e-04   1.744790e-04 
       1310  -4.247430e-05   5.363770e-05 
       1311  -1.425550e-04  -1.889130e-04 
       1312  -8.078300e-05  -7.445550e-06 
       1313   7.330130e-05   1.920610e-04 
       1314   1.446760e-04  -3.984150e-05 
       1315   5.163790e-05  -1.835710e-04 
       1316  -1.006760e-04   8.536340e-05 
       1317  -1.390930e-04   1.638020e-04 
       1318  -1.929110e-05  -1.263250e-04 
       1319   1.230820e-04  -1.337990e-04 
       1320   1.259900e-04   1.601740e-04 
       1321  -1.457610e-05   9.524560e-05 
       1322  -1.392460e-04  -1.847540e-04 
       1323  -1.059540e-04  -5.036790e-05 
       1324   4.817480e-05   1.984430e-04 
       1325   1.482110e-04   1.806650e-06 
       1326   7.995240e-05  -2.002570e-04 
       1327  -7.970560e-05   4.753680e-05 
       1328  -1.493890e-04   1.899220e-04 
       1329  -4.928410e-05  -9.467330e-05 
       1330   1.074520e-04  -1.678980e-04 
       1331   1.425990e-04   1.367060e-04 
       1332   1.551800e-05   1.353620e-04 
       1333  -1.298750e-04  -1.710100e-04 
       1334  -1.280850e-04  -9.414740e-05 
       1335   1.958810e-05   1.953920e-04 
       1336   1.456950e-04   4.663910e-05 
       1337   1.065060e-04  -2.082330e-04 
       1338  -5.417870e-05   4.361220e-06 
       1339  -1.539680e-04   2.085920e-04 
       1340  -7.890750e-05  -5.580120e-05 
       1341   8.639760e-05  -1.962750e-04 
       1342   1.541380e-04   1.045600e-04 
       1343   4.667390e-05   1.718560e-04 
       1344  -1.144880e-04  -1.476350e-04 
       1345  -1.460730e-04  -1.366520e-04 
       1346  -1.145710e-05   1.823300e-04 
       1347   1.368860e-04   9.265430e-05 
       1348   1.300790e-04  -2.064200e-04 
       1349  -2.490640e-05  -4.241690e-05 
       1350  -1.523090e-04   2.182930e-04 
       1351  -1.068920e-04  -1.109230e-05 
       1352   6.049140e-05  -2.170600e-04 
       1353   1.598270e-04   6.466550e-05 
       1354   7.764010e-05   2.026140e-04 
       1355  -9.338500e-05  -1.150460e-04 
       1356  -1.589200e-04  -1.756520e-04 
       1357  -4.379470e-05   1.591280e-04 
       1358   1.217890e-04   1.376390e-04 
       1359   1.495070e-04  -1.941440e-04 
       1360   7.094160e-06  -9.073580e-05 
       1361  -1.441180e-04   2.178400e-04 
       1362  -1.319620e-04   3.766970e-05 
       1363   3.054460e-05  -2.286200e-04 
       1364   1.590880e-04   1.841750e-05 
       1365   1.071000e-04   2.256500e-04 
       1366  -6.712530e-05  -7.415770e-05 
       1367  -1.657860e-04  -2.089210e-04 
       1368  -7.613610e-05   1.261570e-04 
       1369   1.006780e-04   1.792610e-04 
       1370   1.637290e-04  -1.712040e-04 
       1371   4.063190e-05  -1.382960e-04 
       1372  -1.293640e-04   2.064620e-04 
       1373  -1.528930e-04   8.835930e-05 
       1374  -2.414360e-06  -2.296550e-04 
       1375   1.515780e-04  -3.236420e-05 
       1376   1.337230e-04   2.392060e-04 
       1377  -3.651670e-05  -2.636890e-05 
       1378  -1.660340e-04  -2.343470e-04 
       1379  -1.071170e-04   8.430680e-05 
       1380   7.409280e-05   2.151740e-04 
       1381   1.718420e-04  -1.379160e-04 
       1382   7.438090e-05  -1.826570e-04 
       1383  -1.082870e-04   1.838790e-04 
       1384  -1.685590e-04   1.385890e-04 
       1385  -3.716970e-05  -2.192950e-04 
       1386   1.372200e-04  -8.549100e-05 
       1387   1.562220e-04   2.418670e-04 
       1388  -2.597950e-06   2.646570e-05 
       1389  -1.592680e-04  -2.500450e-04 
       1390  -1.353500e-04   3.497940e-05 
       1391   4.283750e-05   2.431360e-04 
       1392   1.731480e-04  -9.514220e-05 
       1393   1.069290e-04  -2.213510e-04 
       1394  -8.140730e-05   1.503470e-04 
       1395  -1.779920e-04   1.858110e-04 
       1396  -7.235850e-05  -1.971710e-04 
       1397   1.162220e-04  -1.384870e-04 
       1398   1.734040e-04   2.326510e-04 
       1399   3.339150e-05   8.209490e-05 
       1400  -1.453650e-04  -2.544750e-04 
       1401  -1.594830e-04  -1.993820e-05 
       1402   7.959240e-06   2.611290e-04 
       1403   1.671940e-04  -4.428340e-05 
       1404   1.368300e-04  -2.520000e-04 
       1405  -4.952240e-05   1.066940e-04 
       1406  -1.804290e-04   2.274270e-04 
       1407  -1.065190e-04  -1.634750e-04 
       1408   8.908210e-05  -1.886910e-04 
       1409   1.842330e-04   2.110970e-04 
       1410   7.005210e-05   1.379530e-04 
       1411  -1.244950e-04  -2.465390e-04 
       1412  -1.782560e-04  -7.813370e-05 
       1413  -2.927980e-05   2.674800e-04 
       1414   1.538070e-04   1.274430e-05 
       1415   1.626660e-04  -2.724480e-04 
       1416  -1.368680e-05   5.431610e-05 
       1417  -1.753580e-04   2.609210e-04 
       1418  -1.381480e-04  -1.189940e-04 
       1419   5.658770e-05  -2.333760e-04 
       1420   1.878790e-04   1.773240e-04 
       1421   1.058730e-04   1.912660e-04 
       1422  -9.713150e-05  -2.256730e-04 
       1423  -1.905600e-04  -1.369510e-04 
       1424  -6.744370e-05   2.609670e-04 
       1425   1.331170e-04   7.356830e-05 
       1426   1.831060e-04  -2.808790e-04 
       1427   2.481610e-05  -4.844860e-06 
       1428  -1.625530e-04   2.839890e-04 
       1429  -1.657590e-04  -6.511400e-05 
       1430   1.979880e-05  -2.698780e-04 
       1431   1.837650e-04   1.320720e-04 
       1432   1.392900e-04   2.391680e-04 
       1433  -6.405010e-05  -1.919180e-04 
       1434  -1.954950e-04  -1.934990e-04 
       1435  -1.049720e-04   2.409170e-04 
       1436   1.055700e-04   1.354420e-04 
       1437   1.969680e-04  -2.759400e-04 
       1438   6.451430e-05  -6.835740e-05 
       1439  -1.420990e-04   2.946690e-04 
       1440  -1.879460e-04  -3.800540e-06 
       1441  -1.998080e-05  -2.957400e-04 
       1442   1.716100e-04   7.671450e-05 
       1443   1.687480e-04   2.788490e-04 
       1444  -2.631420e-05  -1.459620e-04 
       1445  -1.924180e-04  -2.447750e-04 
       1446  -1.402400e-04   2.072840e-04 
       1447   7.192700e-05   1.953550e-04 
       1448   2.032770e-04  -2.568430e-04 
       1449   1.037980e-04  -1.333850e-04 
       1450  -1.144120e-04   2.914660e-04 
       1451  -2.034520e-04   6.245840e-05 
       1452  -6.124370e-05  -3.088440e-04 
       1453   1.514530e-04   1.323390e-05 
       1454   1.927660e-04   3.076860e-04 
       1455   1.475350e-05  -8.915610e-05 
       1456  -1.809870e-04  -2.878070e-04 
       1457  -1.716200e-04   1.606960e-04 
       1458   3.325290e-05   2.501620e-04 
       1459   2.013200e-04  -2.234440e-04 
       1460   1.409790e-04  -1.967940e-04 
       1461  -8.023660e-05   2.734670e-04 
       1462  -2.112230e-04   1.307350e-04 
       1463  -1.023300e-04  -3.075490e-04 
       1464   1.236740e-04  -5.582640e-05 
       1465   2.100040e-04   3.234000e-04 
       1466   5.761070e-05  -2.349870e-05 
       1467  -1.611900e-04  -3.198090e-04 
       1468  -1.975530e-04   1.024780e-04 
       1469  -9.112330e-06   2.967280e-04 
       1470   1.906900e-04  -1.763070e-04 
       1471   1.743580e-04  -2.552930e-04 
       1472  -4.063560e-05   2.404250e-04 
       1473  -2.104720e-04   1.977750e-04 
       1474  -1.414890e-04  -2.908040e-04 
       1475   8.899740e-05  -1.274480e-04 
       1476   2.193290e-04   3.241920e-04 
       1477   1.005480e-04   4.841480e-05 
       1478  -1.333700e-04  -3.383280e-04 
       1479  -2.166160e-04   3.464010e-05 
       1480  -5.359260e-05   3.320900e-04 
       1481   1.713210e-04  -1.167220e-04 
       1482   2.022940e-04  -3.055800e-04 
       1483   3.034770e-06   1.928290e-04 
       1484  -2.007260e-04   2.601330e-04 
       1485  -1.769460e-04  -2.582510e-04 
       1486   4.848390e-05  -1.982520e-04 
       1487   2.198780e-04   3.088670e-04 
       1488   1.417500e-04   1.234760e-04 
       1489  -9.822880e-05  -3.413970e-04 
       1490  -2.275930e-04  -4.017470e-05 
       1491  -9.842820e-05   3.536180e-04 
       1492   1.435170e-04  -4.670460e-05 
       1493   2.232800e-04  -3.445090e-04 
       1494   4.916550e-05   1.319290e-04 
       1495  -1.818600e-04   3.143340e-04 
       1496  -2.069770e-04  -2.102950e-04 
       1497   3.503010e-06  -2.646390e-04 
       1498   2.111010e-04   2.769460e-04 
       1499   1.793650e-04   1.981800e-04 
       1500  -5.682030e-05  -3.276700e-04 
       1501  -2.295360e-04  -1.187690e-04 
       1502  -1.417390e-04   3.591660e-04 
       1503   1.079510e-04   3.105570e-05 
       1504   2.360090e-04  -3.692580e-04 
       1505   9.594720e-05   5.974030e-05 
       1506  -1.541300e-04   3.570410e-04 
       1507  -2.299850e-04  -1.481420e-04 
       1508  -4.430450e-05  -3.229530e-04 
       1509   1.928160e-04   2.287420e-04 
       1510   2.115860e-04   2.687700e-04 
       1511  -1.052590e-05  -2.965340e-04 
       1512  -2.218230e-04  -1.975100e-04 
       1513  -1.815970e-04   3.472240e-04 
       1514   6.566790e-05   1.132740e-04 
       1515   2.394490e-04  -3.774970e-04 
       1516   1.414340e-04  -2.100490e-05 
       1517  -1.181830e-04   3.852350e-04 
       1518  -2.445730e-04  -7.379700e-05 
       1519  -9.307950e-05  -3.696600e-04 
       1520   1.652270e-04   1.654030e-04 
       1521   2.367200e-04   3.314020e-04 
       1522   3.898290e-05  -2.482020e-04 
       1523  -2.042010e-04  -2.724790e-04 
       1524  -2.161030e-04   3.170400e-04 
       1525   1.805980e-05   1.961890e-04 
       1526   2.328960e-04  -3.675420e-04 
       1527   1.836180e-04  -1.069360e-04 
       1528  -7.505110e-05   3.963890e-04 
       1529  -2.496160e-04   9.967600e-06 
       1530  -1.408100e-04  -4.015330e-04 
       1531   1.289480e-04   8.892580e-05 
       1532   2.532760e-04   3.823380e-04 
       1533   8.979800e-05  -1.837590e-04 
       1534  -1.768240e-04  -3.396410e-04 
       1535  -2.434720e-04   2.687110e-04 
       1536  -3.317310e-05   2.757170e-04 
       1537   2.160270e-04  -3.384850e-04 
       1538   2.205110e-04  -1.941630e-04 
       1539  -2.613200e-05   3.886320e-04 
       1540  -2.443260e-04   9.969740e-05 
       1541  -1.854080e-04  -4.158360e-04 
       1542   8.499460e-05   2.113140e-06 
       1543   2.600340e-04   4.181330e-04 
       1544   1.398410e-04  -1.051790e-04 
       1545  -1.402660e-04  -3.950430e-04 
       1546  -2.621110e-04   2.032530e-04 
       1547  -8.607420e-05   3.476260e-04 
       1548   1.889370e-04  -2.903050e-04 
       1549   2.502260e-04  -2.784330e-04 
       1550   2.684580e-05   3.608930e-04 
       1551  -2.283040e-04   1.913740e-04 
       1552  -2.247890e-04  -4.105030e-04 
       1553   3.477050e-05  -9.149830e-05 
       1554   2.561160e-04   4.358330e-04 
       1555   1.869400e-04  -1.529630e-05 
       1556  -9.552430e-05  -4.350150e-04 
       1557  -2.707020e-04   1.226120e-04 
       1558  -1.384980e-04   4.077410e-04 
       1559   1.521580e-04  -2.239330e-04 
       1560   2.710680e-04  -3.553120e-04 
       1561   8.187790e-05   3.130180e-04 
       1562  -2.015830e-04   2.805720e-04 
       1563  -2.569670e-04  -3.842860e-04 
       1564  -1.997060e-05  -1.877610e-04 
       1565   2.410430e-04   4.331620e-04 
       1566   2.289170e-04   8.227590e-05 
       1567  -4.400480e-05  -4.563710e-04 
       1568  -2.682710e-04   2.964310e-05 
       1569  -1.881880e-04   4.521540e-04 
       1570   1.066670e-04  -1.412800e-04 
       1571   2.816150e-04  -4.203950e-04 
       1572   1.367510e-04   2.458450e-04 
       1573  -1.646480e-04   3.626490e-04 
       1574  -2.801380e-04  -3.368860e-04 
       1575  -7.717740e-05  -2.820750e-04 
       1576   2.147790e-04   4.086840e-04 
       1577   2.636770e-04   1.832600e-04 
       1578   1.251550e-05  -4.566150e-04 
       1579  -2.542540e-04  -7.196450e-05 
       1580  -2.328690e-04   4.774400e-04 
       1581   5.386520e-05  -4.521680e-05 
       1582   2.807930e-04  -4.695260e-04 
       1583   1.891250e-04   1.612400e-04 
       1584  -1.184490e-04   4.329630e-04 
       1585  -2.927690e-04  -2.690370e-04 
       1586  -1.345690e-04  -3.695850e-04 
       1587   1.777580e-04   3.619430e-04 
       1588   2.893060e-04   2.828810e-04 
       1589   7.193920e-05  -4.341080e-04 
       1590  -2.285400e-04  -1.778060e-04 
       1591  -2.703370e-04   4.808650e-04 
       1592  -4.447000e-06   6.049580e-05 
       1593   2.679450e-04  -4.990260e-04 
       1594   2.366210e-04   6.208300e-05 
       1595  -6.438330e-05   4.870990e-04 
       1596  -2.936830e-04  -1.825510e-04 
       1597  -1.897190e-04  -4.454010e-04 
       1598   1.308990e-04   2.935570e-04 
       1599   3.041580e-04   3.760630e-04 
       1600   1.319180e-04  -3.882240e-04 
       1601  -1.891350e-04  -2.755940e-04 
       1602  -2.931500e-04   4.525970e-04 
       1603  -6.331190e-05   1.601060e-04 
       1604   2.369810e-04  -4.875280e-04 
       1605   2.659660e-04  -3.718690e-05 
       1606  -7.524710e-06   4.914720e-04 
       1607  -2.706700e-04  -8.535320e-05 
       1608  -2.244710e-04  -4.649060e-04 
       1609   7.652200e-05   1.999150e-04 
       1610   2.885540e-04   4.101760e-04 
       1611   1.712500e-04  -2.996430e-04 
       1612  -1.398980e-04  -3.312760e-04 
       1613  -2.899990e-04   3.786840e-04 
       1614  -1.095370e-04   2.335930e-04 
       1615   1.942140e-04  -4.326080e-04 
       1616   2.752400e-04  -1.235790e-04 
       1617   4.293130e-05   4.586150e-04 
       1618  -2.366350e-04   8.290310e-06 
       1619  -2.454320e-04  -4.557060e-04 
       1620   2.474970e-05   1.050230e-04 
       1621   2.650210e-04   4.246740e-04 
       1622   2.025230e-04  -2.094000e-04 
       1623  -8.972030e-05  -3.680440e-04 
       1624  -2.780730e-04   2.985760e-04 
       1625  -1.491660e-04   2.898710e-04 
       1626   1.484120e-04  -3.673630e-04 
       1627   2.753640e-04  -1.954530e-04 
       1628   8.854010e-05   4.119460e-04 
       1629  -1.976750e-04   9.098020e-05 
       1630  -2.573550e-04  -4.300870e-04 
       1631  -2.416710e-05   1.686850e-05 
       1632   2.349490e-04   4.212350e-04 
       1633   2.253480e-04  -1.213500e-04 
       1634  -4.029050e-05  -3.865190e-04 
       1635  -2.583910e-04   2.160730e-04 
       1636  -1.814030e-04   3.286420e-04 
       1637   1.012370e-04  -2.953900e-04 
       1638   2.669650e-04  -2.516840e-04 
       1639   1.282040e-04   3.547250e-04 
       1640  -1.553440e-04   1.608170e-04 
       1641  -2.604840e-04  -3.908400e-04 
       1642  -6.889860e-05  -6.196010e-05 
       1643   1.997290e-04   4.020000e-04 
       1644   2.396040e-04  -3.859880e-05 
       1645   6.911890e-06  -3.880520e-04 
       1646  -2.321060e-04   1.346030e-04 
       1647  -2.057700e-04   3.504010e-04 
       1648   5.424720e-05  -2.202110e-04 
       1649   2.509060e-04  -2.918850e-04 
       1650   1.611230e-04   2.903520e-04 
       1651  -1.111850e-04   2.165750e-04 
       1652  -2.553450e-04  -3.410200e-04 
       1653  -1.083630e-04  -1.294910e-04 
       1654   1.608080e-04   3.695000e-04 
       1655   2.454570e-04   3.627300e-05 
       1656   5.059080e-05  -3.745080e-04 
       1657  -2.004940e-04   5.717930e-05 
       1658  -2.220720e-04   3.562410e-04 
       1659   8.874710e-06  -1.450800e-04 
       1660   2.282220e-04  -3.163300e-04 
       1661   1.867590e-04   2.221110e-04 
       1662  -6.668440e-05   2.577090e-04 
       1663  -2.426810e-04  -2.837410e-04 
       1664  -1.417180e-04  -1.844100e-04 
       1665   1.196470e-04   3.264890e-04 
       1666   2.433210e-04   1.012830e-04 
       1667   8.965040e-05  -3.481180e-04 
       1668  -1.649030e-04  -1.368170e-05 
       1669  -2.303780e-04   3.477440e-04 
       1670  -3.359770e-05  -7.287750e-05 
       1671   2.000790e-04  -3.258660e-04 
       1672   2.048360e-04   1.530620e-04 
       1673  -2.323700e-05   2.842990e-04 
       1674  -2.234100e-04  -2.220490e-04 
       1675  -1.683660e-04  -2.260400e-04 
       1676   7.766900e-05   2.758110e-04 
       1677   2.338250e-04   1.550530e-04 
       1678   1.232140e-04  -3.113510e-04 
       1679  -1.267090e-04  -7.600330e-05 
       1680  -2.309930e-04   3.268620e-04 
       1681  -7.206770e-05  -6.043940e-06 
       1682   1.677270e-04  -3.218170e-04 
       1683   2.153310e-04   8.594840e-05 
       1684   1.789520e-05   2.969710e-04 
       1685  -1.985910e-04  -1.588130e-04 
       1686  -1.879610e-04  -2.542870e-04 
       1687   3.622290e-05   2.202810e-04 
       1688   2.177770e-04   1.967920e-04 
       1689   1.506370e-04  -2.667950e-04 
       1690  -8.726900e-05  -1.283610e-04 
       1691  -2.244400e-04   2.958000e-04 
       1692  -1.056330e-04   5.346350e-05 
       1693   1.324560e-04  -3.058790e-04 
       1694   2.184530e-04   2.312660e-05 
       1695   5.561020e-05   2.968160e-04 
       1696  -1.693760e-04  -9.663450e-05 
       1697  -2.003940e-04  -2.695850e-04 
       1698  -3.454540e-06   1.625790e-04 
       1699   1.961300e-04   2.262620e-04 
       1700   1.715050e-04  -2.170420e-04 
       1701  -4.788280e-05  -1.698740e-04 
       1702  -2.114230e-04   2.569030e-04 
       1703  -1.336070e-04   1.041910e-04 
       1704   9.555380e-05  -2.800100e-04 
       1705   2.146230e-04  -3.347880e-05 
       1706   8.898820e-05   2.852940e-04 
       1707  -1.369700e-04  -3.778030e-05 
       1708  -2.057860e-04  -2.728120e-04 
       1709  -4.026780e-05   1.051650e-04 
       1710   1.699420e-04   2.437210e-04 
       1711   1.856380e-04  -1.645900e-04 
       1712  -9.756870e-06  -2.001770e-04 
       1713  -1.927940e-04   2.125510e-04 
       1714  -1.555210e-04   1.451870e-04 
       1715   5.826970e-05  -2.463260e-04 
       1716   2.044460e-04  -8.239990e-05 
       1717   1.173070e-04   2.641320e-04 
       1718  -1.025930e-04   1.586850e-05 
       1719  -2.044640e-04  -2.652120e-04 
       1720  -7.328630e-05   5.021010e-05 
       1721   1.403350e-04   2.498590e-04 
       1722   1.930710e-04  -1.117570e-04 
       1723   2.602570e-05  -2.193780e-04 
       1724  -1.695170e-04   1.650620e-04 
       1725  -1.711240e-04   1.759800e-04 
       1726   2.177500e-05  -2.070050e-04 
       1727   1.886760e-04  -1.226300e-04 
       1728   1.400510e-04   2.352350e-04 
       1729  -6.743830e-05   6.284320e-05 
       1730  -1.969350e-04  -2.483010e-04 
       1731  -1.017610e-04  -4.571530e-07 
       1732   1.084570e-04   2.457230e-04 
       1733   1.940450e-04  -6.061170e-05 
       1734   5.852980e-05  -2.279960e-04 
       1735  -1.426330e-04   1.166130e-04 
       1736  -1.803800e-04   1.965440e-04 
       1737  -1.286490e-05  -1.641920e-04 
       1738   1.681890e-04  -1.536100e-04 
       1739   1.569100e-04   2.005850e-04 
       1740  -3.263870e-05   1.020980e-04 
       1741  -1.838660e-04  -2.237820e-04 
       1742  -1.251350e-04  -4.537870e-05 
       1743   7.544450e-05   2.326330e-04 
       1744   1.889780e-04  -1.292470e-05 
       1745   8.698610e-05  -2.268980e-04 
       1746  -1.132160e-04   6.917090e-05 
       1747  -1.834440e-04   2.072480e-04 
       1748  -4.471590e-05  -1.199240e-04 
       1749   1.439410e-04  -1.751990e-04 
       1750   1.677770e-04   1.621620e-04 
       1751   7.623780e-07   1.330000e-04 
       1752  -1.660410e-04  -1.934560e-04 
       1753  -1.430450e-04  -8.348210e-05 
       1754   4.238910e-05   2.121040e-04 
       1755   1.784470e-04   2.986670e-05 
       1756   1.108030e-04  -2.172260e-04 
